"block","streetName","streetType","streetDirection","overall","crack","patch","length","width","dateRated","dateLastOverlay","flushOil","class","pavement","streetID"
"200","SOLAR","ST","","5","4","2","440",30,"2/00","1981","F","Local",6,12575088
"200","SOUTH","AVE","","6","4","2","2450",40,"12/99","1990","F","CO",6,12573318
"200","SPENCER","ST","","7","4","3","1200",36,"2/00","1991","F","Local",6,12575093
"200","SPRING","ST","","7","3","4","",28,"1/00","1993","","Local",6,12580172
"200","SPRINGBROOK","AVE","","6","2","4","300",23.5,"1/01","","O","Local",3,12576651
"200","SPRINGFIELD","RD","","6","3","4","",35,"12/99","","O","MA",3,12578994
"200","ST MARKS","AVE","","6","3","4","",35.5,"3/00","","F","Local",3,12572874
"200","STADIUM","PL","","","","","",27,"","","F","Local",6,12577443
"200","STAFFORD","AVE","","5","3","2","",29,"12/00","","","Local",6,12580941
"200","STANDISH","DR","","7","3","4","",32,"12/99","1992","O","Local",3,12578549
"200","STATE","ST","N","7","4","3","600",60,"12/00","1991","F","Local",NA,12577872
"200","STATE","ST","N","7","4","3","600",60,"12/00","1991","F","Local",NA,12577873
"200","STATE","ST","N","7","4","3","600",60,"12/00","1991","F","Local",NA,13001366
"200","STATE","ST","S","5","3","2","3500",45,"3/00","","F","PA",6,12577706
"200","STATE FAIR","BLVD","","7","3","4","",39,"1/01","1997","F","CO",NA,12573509
"200","STEDMAN","ST","","6","3","3","",22,"12/99","1983","O","Local",NA,12575553
"200","STERLING","AVE","","3","1","3","330",28,"1/01","1983","","Local",3,12573168
"200","STEVENS","AVE","","8","4","5","295",27,"1/01","1995","O","Local",3,12576638
"200","STOLP","AVE","","4","2","3","402",35,"12/99","","F","Local",6,12573142
"200","STRATFORD","ST","","5","2","3","950",30,"12/99","1993","F","Local",6,12577594
"200","STRATHMORE","DR","","6","3","4","",36,"12/99","1991","F","Local",NA,12571883
"200","STRONG","AVE","","5","3","3","",27,"12/99","","O","Local",3,12578488
"200","STRONG","AVE","","5","3","3","",27,"12/99","","O","Local",3,13011664
"200","SUMMIT","AVE","","7","4","4","2579",28,"12/99","1992","F","Local",6,12573147
"200","SUNNYCREST","RD","","8","4","4","1000",24,"12/00","1987","","Local",6,12580920
"200","SUNRISE","DR","","8","4","5","1100",31,"1/01","1995","O","Local",3,12576547
"200","SUNRISE","DR","","8","4","5","1100",31,"1/01","1995","O","Local",3,13002106
"200","SUNSET","AVE","","10","5","5","480",27,"12/99","1999","F","Local",6,13001385
"200","SUNSET","AVE","","10","5","5","480",27,"12/99","1999","F","Local",6,12575148
"200","SUNSTRUCK","DR","","6","3","3","",28,"1/01","","O","Local",3,12580404
"200","SWEETING","ST","","6","4","4","",28,"12/00","","O","Local",3,12580296
"200","TAFT","AVE","","5","4","2","1214",26,"12/00","","OF","Local",3,13001435
"200","TAFT","AVE","","5","4","2","1214",26,"12/00","","OF","Local",3,12581050
"200","TALLMAN","ST","","7","4","3","2164.8",30,"12/99","1986","F","CO",6,12577342
"200","TAYLOR","ST","E","10","5","5","",27,"11/00","2000","F","Local",6,12577386
"200","TAYLOR","ST","W","5","4","2","",30,"12/99","","F","Local",6,12573364
"200","TEALL","AVE","","6","3","3","572",50,"12/99","1985","F","PA",6,12578323
"200","TENNYSON","AVE","","10","5","5","1210",24,"12/99","92,99","F","Local",6,12573384
"200","TEX SIMONE","DR","","8","4","4","803",28,"12/00","1997","","Local",3,13001317
"200","THAYER","ST","","6","3","5","1100",19,"1/01","1994","","Local",3,12576929
"200","THURBER","ST","","7","3","4","850",28,"12/99","1989","","CO",3,12576950
"200","THURBER","ST","","7","3","4","850",28,"12/99","1989","","CO",3,12576951
"200","TIOGA","ST","","5","3","3","",27,"2/00","1990","","Local",3,12573628
"200","TOMPKINS","ST","","6","3","3","1600",35,"2/00","","F","Local",NA,12573405
"200","TOMPKINS","ST","","6","3","3","1600",35,"2/00","","F","Local",NA,12573392
"200","TOMPKINS","ST","","6","3","3","1600",35,"2/00","","F","Local",NA,12573391
"200","TOWNSEND","ST","N","7","4","4","4955",35,"1/01","1990","F","Local",6,12577926
"200","TOWNSEND","ST","N","7","4","4","4955",35,"1/01","1990","F","Local",6,12577932
"200","TOWNSEND","ST","N","7","4","4","4955",35,"1/01","1990","F","Local",6,12577969
"200","TOWNSEND","ST","S","7","4","3","3065",60,"3/00","1992","F","CO",6,12577713
"200","TOWNSEND","ST","S","7","4","3","3065",60,"3/00","1992","F","CO",6,12577884
"200","TRACY","ST","","8","3","5","",NA,"3/00","","F","Local",NA,12573773
"200","TULLY","ST","","5","2","3","",30,"2/00","","F","Local",6,12573701
"200","TURTLE","ST","","6","3","3","",27,"3/00","","F","Local",3,12575215
"200","TWIN HILLS","DR","","4","2","3","",36,"12/99","","F","Local",NA,12571890
"200","TWIN HILLS","DR","","4","2","3","",36,"12/99","","F","Local",NA,12572939
"200","TYSON","PL","","7","4","5","1650",27,"12/.99","1988","O","Local",3,12581093
"200","ULSTER","ST","","6","3","3","1331",36,"3/00","1990","","Local",3,12573475
"200","UNION","AVE","","4","2","2","460",30,"2/00","","O","Local",6,12577979
"200","UNION","AVE","","4","2","2","460",30,"2/00","","O","Local",6,12577977
"200","UNIVERSITY","AVE","","7","4","3","1550",34,"3/00","1986","F","Local",6,12578136
"200","UNIVERSITY","PL","","SU jurisdiction","iction","","400",30,"","","F","Local",6,12577567
"200","VALLEY","DR","","7","3","4","403",35,"12/99","1989","F","MA",3,12571966
"200","VALLEY","DR","","7","3","4","403",35,"12/99","1989","F","MA",3,12572010
"200","VAN BUREN","ST","","2","1","1","1425.6",29,"3/00","","F","Local",3,12577395
"200","VAN RENSSELAER","ST","","8","4","4","426",27,"1/01","1998","F","Local",6,12573760
"200","VAN RENSSELAER","ST","","8","4","4","426",27,"1/01","1998","F","Local",6,12573761
"200","VANN","ST","","7","3","4","1556",31,"10/99","","O","Local",3,12578803
"200","VELASKO","RD","","7","4","3","900",36,"12/99","","","MA",4,12572413
"200","VELASKO","RD","","7","4","3","900",36,"12/99","","","MA",4,13020320
"200","VELASKO","RD","","7","4","3","900",36,"12/99","","","MA",4,13020319
"200","VINCENT","ST","","7","3","4","1850",27,"12/99","1989","","Local",3,12576977
"200","VINCENT","ST","","7","3","4","1850",27,"12/99","1989","","Local",3,12576972
"200","VINE","ST","","5","3","3","150",29,"3/00","","O","Local",3,12578307
"200","WADSWORTH","ST","","8","4","4","458",31,"12/00","1992","O","Local",6,12580297
"200","WADSWORTH","ST","","8","4","4","458",31,"12/00","1992","O","Local",6,12580303
"200","WADSWORTH","ST","","8","4","4","458",31,"12/00","1992","O","Local",6,12580298
"200","WAINWRIGHT","AVE","","6","3","4","",23,"1/00","1989","O","Local",3,12580771
"200","WALL","ST","","5","3","2","720",27,"2/00","","F","Local",6,13028415
"200","WALL","ST","","5","3","2","720",27,"2/00","","F","Local",6,12573528
"200","WALNUT","AVE","","5","3","2","1260",30,"12/99","","F","Local",6,12578141
"200","WALNUT","PL","","5","3","2","",28,"12/99","","F","Local",6,12578104
"200","WALRATH","RD","","3","1","4","506",20,"1/01","","F","Local",6,12576758
"200","WALRATH","RD","","3","1","4","506",20,"1/01","","F","Local",6,13012952
"200","WALTON","ST","","4","2","3","840",35,"1/01","","F","Local",6,13020299
"200","WALTON","ST","","4","2","3","840",35,"1/01","","F","Local",6,12573726
"200","WALTON","ST","","4","2","3","840",35,"1/01","","F","Local",6,13020298
"200","WARHAM","ST","","4","2","3","260",27,"12/00","","F","Local",6,12580228
"200","WARNER","AVE","","6","3","3","1659",27,"1/01","","F","Local",6,12576832
"200","WARREN","ST","S","4","3","2","330",38,"2/00","1988","F","Local",6,12577693
"200","WARRINGTON","RD","E","6","3","4","356",22,"1/01","","O","Local",3,12576541
"200","WARRINGTON","RD","W","10","5","5","287",25,"11/00","2000","O","Local",3,12576509
"200","WASHINGTON","ST","E","6","3","3","400",0,"1/01","1992","F","CO",6,13013207
"200","WASHINGTON","ST","E","6","3","3","400",0,"1/01","1992","F","CO",6,12577825
"200","WASHINGTON","ST","E","6","3","3","400",0,"1/01","1992","F","CO",6,12577836
"200","WASHINGTON","ST","W","4","2","2","",42,"1/01","","F","CO",6,12573880
"200","WATER","ST","E","5","3","2","",NA,"2/00","1992","F","CO",6,12577833
"200","WATER","ST","W","4","3","2","",42,"1/01","","F","CO",6,12573883
"200","WAVERLY","AVE","","6","3","3","",30,"12/99","","F","MA",6,12577576
"200","WAVERLY","AVE","","6","3","3","",30,"12/99","","F","MA",6,12577571
"200","WAYNE","ST","","7","4","4","",27,"1/01","","O","Local",3,12578073
"200","WELLESLEY","RD","","6","3","4","",27,"11/99","1989","F","Local",6,12571862
"200","WENDELL","TER","","8","4","4","",27,"12/99","1991","F","Local",6,12580461
"200","WEST","ST","N","9","5","5","",40,"1/01","1996","F","Local",NA,12573864
"200","WESTCOTT","ST","","5","3","3","",34,"1/01","","F","CO",6,12578215
"200","WESTMINSTER","AVE","","8","4","4","",25,"12/99","1997","F","Local",6,12577556
"200","WESTMORELAND","AVE","","7","4","4","",27,"12/99","","F","Local",6,12578787
"200","WESTWOOD","RD","","8","4","5","",24,"12/99","1994","","Local",3,13011485
"200","WESTWOOD","RD","","8","4","5","",24,"12/99","1994","","Local",3,13011486
"200","WESTWOOD","RD","","8","4","5","",24,"12/99","1994","","Local",3,12571636
"200","WESTWOOD","RD","","8","4","5","",24,"12/99","1994","","Local",3,13011483
"200","WEYMOUTH","RD","","8","4","5","384",26.5,"12/99","1995","O","Local",3,12576556
"200","WHEATON","RD","","7","4","3","",28,"12/00","1988","O","Local",3,13028314
"200","WHEATON","RD","","7","4","3","",28,"12/00","1988","O","Local",3,12580523
"200","WHEATON","RD","","7","4","3","",28,"12/00","1988","O","Local",3,13028313
"200","WHITTIER","AVE","","7","4","4","",27,"1/01","1996","F","Local",NA,13011430
"200","WHITTIER","AVE","","7","4","4","",27,"1/01","1996","F","Local",NA,13010427
"200","WHITTIER","AVE","","7","4","4","",27,"1/01","1996","F","Local",NA,12573379
"200","WILBUR","AVE","S","9","5","5","293",41,"1/01","1999","F","CO",6,12573404
"200","WILKINSON","ST","","5","2","4","1450",30,"2/00","","F","Local",6,12573769
"200","WILKINSON","ST","","5","2","4","1450",30,"2/00","","F","Local",6,12573767
"200","WILLIS","AVE","","7","3","4","515",25,"3/00","","","Local",3,12572731
"200","WILLOW","ST","E","6","3","3","",NA,"1/01","","F","Local",6,12577854
"200","WILLOW","ST","W","4","2","2","418",40,"1/01","","F","Local",6,12573902
"200","WILLUMAE","DR","","8","5","4","375",41,"12/99","1998","O","Local",3,13012487
"200","WILLUMAE","DR","","8","5","4","375",41,"12/99","1998","O","Local",3,12575527
"200","WILSON","ST","","5","2","4","235",27,"1/01","1989","F","Local",6,12580412
"200","WINKWORTH","PKWY","","7","4","4","2587.2",24,"12/99","1994","","Local",3,12572274
"200","WINTHROP","RD","","5","2","4","765",21,"12/00","1993","O","Local",3,12581240
"200","WOLCOTT","AVE","","7","3","4","",27,"12/99","1991","F","Local",6,12572907
"200","WOLF","ST","","5","2","3","477",42,"12/00","1989","F","MA",6,12575235
"200","WOODBINE","AVE","","6","3","3","",27,"12/00","1989","O","Local",3,12580979
"200","WOODLAND","AVE","","5","2","4","100",24,"1/01","","?","Local",6,12577321
"200","WOODRUFF","AVE","","5","2","4","",27,"12/00","","F","Local",6,12580295
"200","WYOMING","ST","","5","2","3","380",25,"2/00","","F","Local",6,12573705
"2000","BELLEVUE","AVE","","5","3","2","528",36,"12/99","1987","F","CO",6,12572335
"2000","BURNET","AVE","","6","3","4","323",35,"12/00","1988","F","MA",6,13018689
"2000","BURNET","AVE","","6","3","4","323",35,"12/00","1988","F","MA",6,12580946
"2000","COLVIN","ST","E","8","5","4","317",36,"1/01","1998","F","MA",NA,12577137
"2000","COURT","ST","","6","3","4","280",36,"12/99","1993","F","MA",6,12580670
"2000","ERIE","BLVD","E","8","5","4","725",56,"1/01","1999","F","PA",6,12578796
"2000","ERIE","BLVD","E","8","5","4","725",56,"1/01","1999","F","PA",6,12578795
"2000","ERIE","BLVD","W","5","3","2","303",40,"9/00","","F","PA",4,12574866
"2000","ERIE","BLVD","W","5","3","2","303",40,"9/00","","F","PA",4,12574867
"2000","EUCLID","AVE","","7","3","4","497",NA,"12/99","","O","CO",3,12578643
"2000","FAYETTE","ST","E","6","4","2","270",NA,"1/01","1992","F","CO",6,12578719
"2000","GEDDES","ST","S","7","3","5","792",36,"1/01","1996","F","MA",6,12572937
"2000","GENESEE","ST","E","6","4","3","441",40,"12/99","1990","F","PA",6,12578702
"2000","GRANT","BLVD","","7","3","4","220",36,"12/00","1994","F","MA",6,12580284
"2000","JAMES","ST","","7","3","4","371",NA,"12/99","","F","PA",6,12580998
"2000","JAMES","ST","","7","3","4","371",NA,"12/99","","F","PA",6,13010348
"2000","LODI","ST","","6","3","3","624",40,"1/01","","F","MA",6,12575180
"2000","LODI","ST","","6","3","3","624",40,"1/01","","F","MA",6,12575176
"2000","MIDLAND","AVE","","8","4","5","425",NA,"1/01","1996","F","MA",NA,12576798
"2000","PARK","ST","","10","5","5","900",37,"12/99","1999","F","Local",6,12575240
"2000","SALINA","ST","S","8","3","5","330",40,"1/01","1998","F","PA",6,12577241
"2000","SOUTH","AVE","","5","3","3","",30,"12/99","","1/2F","MA",6,13020754
"2000","SOUTH","AVE","","5","3","3","",30,"12/99","","1/2F","MA",6,12572011
"2000","SOUTH","AVE","","5","3","3","",30,"12/99","","1/2F","MA",6,13020755
"2000","STATE","ST","S","5","2","3","",30,"1/01","","F","Local",6,12577274
"2000","VALLEY","DR","","7","4","4","898",30,"12/99","1993","","MA",3,12571701
"2100","BELLEVUE","AVE","","5","3","2","308",36,"12/99","1987","F","CO",6,12572334
"2100","BURNET","AVE","","6","3","4","373",48,"12/00","1988","F","MA",6,12580952
"2100","BURNET","AVE","","6","3","4","373",48,"12/00","1988","F","MA",6,13018730
"2100","COLVIN","ST","E","9","5","5","422",36,"1/01","1998","F","MA",NA,12577140
"2100","COURT","ST","","6","3","4","265",36,"12/99","1993","F","MA",6,12580671
"2100","ERIE","BLVD","E","8","5","4","1164",56,"1/01","1999","F","PA",6,12578828
"2100","ERIE","BLVD","E","8","5","4","1164",56,"1/01","1999","F","PA",6,12578827
"2100","ERIE","BLVD","W","4","2","3","201",40,"9/00","","F","Local",6,12574850
"2100","EUCLID","AVE","","6","3","4","870",34,"12/99","","O","CO",3,12578655
"2100","FAYETTE","ST","E","7","4","4","270",NA,"1/01","1992","F","CO",6,12578721
"2100","FAYETTE","ST","E","7","4","4","270",NA,"1/01","1992","F","CO",6,13028256
"2100","GEDDES","ST","S","6","3","4","1530",36,"1/01","1996","F","MA",6,12571879
"2100","GENESEE","ST","E","7","3","4","306",40,"12/99","1990","F","PA",6,13020990
"2100","GENESEE","ST","E","7","3","4","306",40,"12/99","1990","F","PA",6,12578703
"2100","GRANT","BLVD","","6","2","4","257",36,"12/00","1994","F","MA",6,12580230
"2100","JAMES","ST","","7","3","4","428",NA,"12/99","","F","PA",6,12581001
"2100","JAMES","ST","","7","3","4","428",NA,"12/99","","F","PA",6,13010350
"2100","LODI","ST","","6","2","4","384",40,"1/01","","F","MA",6,12575181
"2100","MIDLAND","AVE","","8","4","5","215",NA,"1/01","1996","F","MA",6,12576792
"2100","SALINA","ST","S","8","4","5","155",40,"1/01","1998","F","PA",6,12577240
"2100","SOUTH","AVE","","5","2","3","",30,"12/99","","","MA",6,12571920
"2100","SOUTH","AVE","","5","2","3","",30,"12/99","","","MA",6,12572008
"2100","STATE","ST","S","5","3","3","",30,"1/01","","F","Local",NA,12576885
"2200","BELLEVUE","AVE","","5","3","2","352",36,"12/99","1987","F","CO",6,12572327
"2200","BURNET","AVE","","6","3","4","326",48,"12/00","1988","F","MA",6,12580956
"2200","COURT","ST","","6","3","4","465",36,"12/99","1993","F","MA",6,12580736
"2200","ERIE","BLVD","E","8","5","4","1208",56,"1/01","1999","F","PA",6,13011156
"2200","ERIE","BLVD","E","8","5","4","1208",56,"1/01","1999","F","PA",6,12578831
"2200","EUCLID","AVE","","6","3","4","408",NA,"12/99","","O","CO",3,12578660
"2200","EUCLID","AVE","","6","3","4","408",NA,"12/99","","O","CO",3,13028234
"2200","FAYETTE","ST","E","6","3","3","300",NA,"1/01","1989","F","CO",6,12578722
"2200","FAYETTE","ST","E","6","3","3","300",NA,"1/01","1989","F","CO",6,13028257
"2200","GEDDES","ST","S","8","4","4","686",36,"1/01","1996","F","MA",6,12571849
"2200","GEDDES","ST","S","8","4","4","686",36,"1/01","1996","F","MA",6,13013093
"2200","GENESEE","ST","E","7","3","4","363",40,"12/99","1990","F","PA",6,12578705
"2200","GRANT","BLVD","","6","2","4","458",36,"12/00","1994","F","MA",6,12580229
"2200","JAMES","ST","","7","4","3","528",NA,"12/99","","F","PA",6,12581004
"2200","JAMES","ST","","7","4","3","528",NA,"12/99","","F","PA",6,12581003
"2200","LODI","ST","","6","3","3","502",36,"2/00","","F","Local",4,12575162
"2200","MIDLAND","AVE","","8","4","5","370",NA,"1/01","1996","F","MA",6,12576791
"2200","SALINA","ST","S","8","5","4","310",40,"1/01","1998","F","PA",6,12577236
"2200","SOUTH","AVE","","5","2","3","",30,"12/99","","","MA",6,12571919
"2200","STATE","ST","S","6","4","2","",30,"1/01","","F","Local",NA,12576883
"2200","VALLEY","DR","","7","4","4","697",30,"12/99","1993","","MA",3,12571694
"2300","BELLEVUE","AVE","","5","3","2","733",36,"12/99","1987","F","CO",6,12572324
"2300","BURNET","AVE","","6","3","4","320",48,"12/00","1988","F","MA",6,12580959
"2300","EUCLID","AVE","","7","3","4","786",NA,"12/99","","O","CO",3,12578663
"2300","FAYETTE","ST","E","6","4","3","260",NA,"1/01","1989","F","CO",6,12578723
"2300","GENESEE","ST","E","7","3","4","285",40,"12/99","1990","F","PA",6,12578706
"2300","GRANT","BLVD","","6","3","4","733",36,"12/00","1994","F","MA",NA,12580225
"2300","JAMES","ST","","4","2","3","528",40,"12/00","","F","PA",6,12581014
"2300","JAMES","ST","","4","2","3","528",40,"12/00","","F","PA",6,12581013
"2300","JAMES","ST","","4","2","3","528",40,"12/00","","F","PA",6,12581005
"2300","LODI","ST","","6","4","3","505",36,"2/00","","F","Local",4,12575270
"2300","LODI","ST","","6","4","3","505",36,"2/00","","F","Local",4,12575269
"2300","MIDLAND","AVE","","8","4","4","315",NA,"1/01","1996","F","MA",6,12576790
"2300","SALINA","ST","S","8","4","5","305",40,"1/01","1998","F","PA",6,12576839
"2300","SOUTH","AVE","","5","2","3","",30,"12/99","","","MA",6,12571905
"2300","STATE","ST","S","5","3","2","",30,"1/01","","F","Local",NA,12576882
"2300","VALLEY","DR","","7","3","4","2537",32,"12/99","1991","O","MA",3,12563573
"2400","BELLEVUE","AVE","","5","3","2","190",36,"12/99","1987","F","CO",6,13011487
"2400","BURNET","AVE","","5","2","3","235",48,"12/99","","F","MA",6,12581120
"2400","BURNET","AVE","","5","2","3","235",48,"12/99","","F","MA",6,13001424
"2400","FAYETTE","ST","E","6","4","2","280",NA,"1/01","1989","F","CO",6,12578758
"2400","GENESEE","ST","E","7","3","4","366",40,"12/99","1990","F","PA",6,12578698
"2400","GRANT","BLVD","","7","4","4","293",36,"12/00","1994","F","MA",NA,12580556
"2400","JAMES","ST","","4","2","2","381",40,"12/00","","F","PA",6,12581019
"2400","JAMES","ST","","4","2","2","381",40,"12/00","","F","PA",6,12581015
"2400","LODI","ST","","6","3","3","433",36,"2/00","","F","Local",4,12575214
"2400","LODI","ST","","6","3","3","433",36,"2/00","","F","Local",4,12575212
"2400","MIDLAND","AVE","","8","4","5","265",NA,"1/01","1996","F","MA",6,12576731
"2400","SALINA","ST","S","8","4","4","310",40,"1/01","1998","F","PA",6,12576838
"2400","SOUTH","AVE","","5","3","2","",30,"12/99","","","MA",6,12571904
"2400","STATE","ST","S","5","3","3","",30,"1/01","","F","Local",NA,12576877
